User ID,Age,Income,Expenses,Savings,Family Members,Marital Status,Secondary Income,Loan EMI,Rent,Monthly Investments,Credit Score,Risk Tolerance,Health Expenses,Education Expenses,Retirement Savings,Lifestyle Score,Debt-to-Income Ratio,Monthly Subscriptions,Financial Literacy Score,Gender
919,34,81868,109599,133773,3,Married,94426,40177,39783,19752,423,High,15768,8298,752081,65,0.24,6266,36,Female
920,52,130957,91397,114658,5,Single,65133,30739,30897,28269,398,Medium,12213,10887,415146,34,0.32,9301,24,Female
921,44,35479,89509,47692,3,Single,21245,32977,41792,88436,305,High,9761,10677,204256,13,0.35,9957,38,Male
922,36,139392,27769,103884,5,Single,43266,20177,27698,29140,566,Medium,8160,27661,788095,61,0.27,7059,66,Male
923,52,182448,111584,37209,2,Married,89762,19431,46572,21639,342,Medium,9220,29362,572941,16,0.24,361,18,Male
924,21,155895,56365,193635,5,Single,12595,2119,13843,64320,568,Medium,8643,20413,513784,77,0.44,7593,70,Male
925,33,276228,60185,61738,3,Married,93254,177,36551,8066,494,Low,12698,34193,33153,96,0.18,7934,80,Male
926,59,221528,143858,42242,1,Single,39218,34314,39155,77045,623,High,18024,4605,497171,79,0.42,5849,76,Male
927,59,254847,136525,146013,3,Single,25143,46954,32442,8261,364,Medium,12396,30126,86777,54,0.18,5467,23,Male
928,58,285864,142692,143145,4,Married,46178,10226,31696,78304,500,Low,13402,25693,174953,18,0.38,4209,50,Female
929,25,166768,46303,112966,3,Single,71700,24874,26563,92689,541,Medium,15972,15027,597263,18,0.22,5996,44,Female
930,25,181040,29589,173899,2,Single,98176,30985,27982,4585,306,High,7418,30968,769218,94,0.47,6343,7,Male
931,22,71567,12882,182297,5,Married,7787,27143,27863,53750,518,Medium,7487,20440,813293,12,0.34,8348,71,Male
932,26,111229,139236,173168,4,Single,81460,12231,9763,27632,302,Low,5775,240,592797,86,0.31,5442,44,Female
933,27,219316,19745,186618,5,Single,64517,49426,32771,38585,763,Medium,2985,24740,924118,72,0.22,6031,1,Male
934,34,216497,25861,71457,5,Married,45286,14016,37198,116,604,Medium,5816,17880,80998,91,0.3,1534,29,Male
935,48,102844,101707,134257,3,Single,85985,14134,25493,15616,613,Medium,13223,46365,847666,11,0.13,849,66,Female
936,52,183991,64261,73309,1,Single,81,14082,10535,83733,777,Medium,19413,27677,287986,40,0.16,6466,44,Male
937,49,110697,143909,91496,4,Married,3005,49204,37519,29590,710,Low,8205,47971,105464,47,0.22,8413,25,Female
938,58,77196,84135,166340,2,Single,73944,7775,17020,65436,797,Medium,1170,49455,180438,16,0.48,8793,16,Male
939,46,135600,64380,115078,2,Single,334,16175,34745,94635,833,High,4244,29466,478962,19,0.29,9185,37,Female
940,55,120625,96089,178150,1,Single,76639,14133,35906,97394,656,High,19855,37861,686978,86,0.26,9478,66,Female
941,48,53324,115025,6865,1,Married,58217,42383,40896,8685,370,Medium,16558,38815,497740,68,0.41,4074,56,Female
942,57,71272,54397,101242,3,Single,25169,49136,26250,69394,312,Low,6975,11164,768383,10,0.38,4122,32,Male
943,52,269264,87085,33887,2,Married,96030,22427,42853,14138,705,High,18629,28595,388018,46,0.37,9222,93,Female
944,56,183996,73865,185948,4,Single,23452,14837,16297,96752,816,Medium,8769,33373,850040,34,0.34,2403,78,Male
945,46,247459,65956,101047,1,Single,26254,10546,31783,19067,321,Medium,9989,31178,978471,75,0.15,6697,71,Male
946,52,174961,110727,169551,1,Single,69433,24992,21257,53327,608,Low,14739,1038,849436,97,0.26,3924,93,Male
947,23,256538,24988,133863,1,Single,57110,10748,43766,39396,594,Medium,7019,31019,735126,85,0.46,5273,63,Male
948,41,74675,43800,45478,4,Single,57253,25496,49137,38211,848,Low,13932,33174,92903,14,0.48,8467,22,Female
949,21,93591,97329,162473,2,Single,70184,1553,35086,99844,330,High,1321,1071,942224,65,0.27,8412,11,Female
950,29,173706,62284,164574,4,Single,75210,25241,29063,96516,361,Medium,10260,24214,458488,88,0.1,7254,7,Male
951,24,214824,66232,116750,4,Single,82702,2469,48282,73624,520,Low,9515,46972,521308,51,0.3,7758,72,Male
952,29,249530,54420,18394,3,Single,92246,49067,34984,40727,658,Medium,6338,21005,354788,73,0.19,8242,71,Female
953,52,133627,47710,145334,1,Married,19970,1474,23421,14464,682,Medium,11286,22472,787268,58,0.18,9033,37,Male
954,57,233988,102035,9487,2,Single,3794,48554,46922,49777,817,High,9836,45877,627192,55,0.21,8065,32,Female
955,32,57394,41283,163413,3,Married,29184,31109,6243,15406,636,Medium,4844,20827,159316,80,0.15,8319,47,Male
956,50,99795,35968,113924,3,Married,91095,22861,47829,79035,461,Low,10903,47274,550209,11,0.12,2276,96,Male
957,55,295160,72508,149642,5,Single,80880,46527,26863,71698,457,Low,11872,18837,116469,76,0.28,1370,44,Female
958,43,62137,123435,62268,1,Married,38365,33105,37337,64086,312,Low,9494,39441,143254,13,0.21,3984,74,Male
959,34,158925,95366,34605,2,Married,31217,39759,39421,6797,485,Medium,4261,2987,627150,71,0.2,6338,22,Female
960,48,32379,15738,76602,2,Married,5051,44119,29688,4858,608,Medium,15234,19173,706710,89,0.19,8292,42,Male
961,27,141169,13098,162795,2,Married,82662,33855,12974,66373,447,High,11816,44629,994438,36,0.3,7472,24,Male
962,24,189439,105424,83206,1,Single,70080,34061,14491,67551,354,Medium,14151,200,35754,95,0.39,4807,14,Male
963,48,169172,88672,196170,2,Married,12875,41616,7304,60796,809,Low,1335,40593,361661,76,0.36,4257,9,Female
964,23,146082,48244,98375,4,Single,69891,30072,34000,65509,344,Low,19262,22584,650273,26,0.49,7407,19,Male
965,31,31049,149325,184779,4,Married,19992,5964,28304,48393,385,High,2852,14420,626021,95,0.47,4488,15,Male
966,21,181771,64333,185100,1,Married,51662,35596,16498,7234,591,Low,5755,35528,351336,61,0.27,5305,98,Male
967,46,188112,135349,98937,2,Married,58475,6472,17338,70284,563,Low,3000,5225,655728,80,0.43,1104,97,Male
968,50,269527,60969,61921,5,Single,31074,20357,8814,28454,567,Low,13899,4921,884274,66,0.17,5815,84,Female
969,55,244062,100744,65760,5,Single,68052,23045,29796,65599,524,High,6238,36481,958635,39,0.18,9941,56,Female
970,55,77986,127286,146321,5,Single,22622,6564,32219,40989,515,High,8788,22036,732229,81,0.38,200,45,Male
971,45,174672,85028,72847,4,Single,67015,1336,34925,28547,530,Low,19513,9130,303823,92,0.19,8894,0,Female
972,46,241849,45421,102547,5,Married,82874,43316,17509,53804,476,Low,6132,35884,977334,80,0.28,882,24,Male
973,24,236775,142526,48839,2,Single,92543,47917,42806,55941,816,Medium,18352,36385,646465,74,0.23,6160,55,Male
974,39,125315,48575,44673,2,Married,40982,15181,18365,23567,812,Medium,19909,26996,319071,25,0.19,4333,45,Male
975,30,197926,13192,8642,5,Single,59069,34435,35326,2325,403,Low,19730,41723,72249,36,0.16,6892,58,Female
976,29,235341,121116,142410,3,Married,45078,28606,41549,71386,400,Medium,1749,25830,775287,83,0.34,6489,61,Female
977,59,190851,137874,56761,5,Married,50873,1212,39726,69908,604,Low,11935,37387,78506,56,0.12,9460,77,Female
978,57,207279,91311,14622,3,Single,63798,2768,44109,55516,650,Low,17049,5188,456252,23,0.38,9519,60,Female
979,25,245687,90781,53423,1,Married,58784,29737,14224,21149,750,Medium,10491,37734,68863,11,0.46,7621,82,Female
980,27,165213,46527,47873,1,Married,21836,45375,10082,89111,568,High,9495,9461,804261,48,0.24,2464,7,Female
981,42,160416,62181,52565,2,Married,94782,27634,25706,2879,671,High,3915,16342,958619,64,0.27,5925,40,Female
982,45,35896,101472,143878,4,Married,68083,49596,45069,84701,337,High,6956,23924,634040,95,0.34,2102,14,Female
983,31,109353,91219,5757,2,Married,28130,9589,20375,77849,362,Low,8579,30619,588328,35,0.37,9353,43,Female
984,45,49813,129783,157542,2,Single,48975,26794,35934,84065,804,Low,9227,20577,725704,53,0.32,5491,81,Male
985,32,235503,93265,11220,4,Single,65995,36444,32759,82195,564,High,13709,43800,277464,78,0.38,9822,0,Female
986,59,85679,60126,113408,2,Married,67772,18694,34526,14908,834,High,11577,21825,556593,47,0.42,3196,96,Female
987,37,161753,30545,96851,4,Married,20830,7085,24612,17650,378,High,18817,15154,298585,89,0.5,8215,64,Female
988,44,223975,65114,190826,2,Single,66116,18211,22859,72112,484,Low,16872,41633,867564,21,0.26,91,33,Female
989,52,285372,103740,98329,1,Single,14439,22669,40175,36872,794,Low,1080,37372,368060,26,0.33,8687,3,Female
990,59,229755,23890,132636,3,Single,4715,19603,28927,67855,669,Medium,10694,41901,919030,34,0.25,3435,80,Female
991,31,293541,131284,158577,2,Married,26107,23155,48927,96003,630,Medium,13707,17326,266174,73,0.2,2610,1,Female
992,55,99183,62482,33288,3,Married,91480,37456,43183,81951,739,Medium,10922,37239,552312,97,0.5,7037,38,Female
993,23,62317,142812,79492,5,Single,97300,4511,40013,93311,537,High,3042,3743,695120,20,0.11,3730,53,Female
994,24,198986,81591,24109,2,Single,43394,18456,27073,55020,591,Low,18671,6283,132889,27,0.13,6622,9,Female
995,56,235705,98241,139569,1,Single,93103,23154,25721,75792,725,Medium,12868,36604,991734,45,0.33,4528,41,Female
996,27,196326,44722,62326,4,Married,38665,28765,11572,40488,594,Medium,4560,35196,581620,12,0.38,9307,44,Male
997,47,72344,59431,14864,1,Married,32425,47408,8950,77272,799,Medium,8793,14738,567146,92,0.39,310,25,Male
998,50,266060,52000,92562,3,Married,59874,18714,24042,92460,336,Medium,11074,44334,459208,79,0.38,2093,26,Female
999,28,219618,81975,79310,4,Single,41432,46234,15006,44819,825,High,17665,9381,977302,96,0.42,7310,38,Female
1000,48,179484,40921,124454,1,Married,82778,33453,45253,61481,696,Low,5710,45816,332467,80,0.4,4067,24,Male
1001,33,130489,109265,26017,1,Single,43949,33452,24667,63241,695,Low,13861,43913,250874,18,0.32,2271,28,Female
1002,59,278667,98747,137893,1,Single,84360,47769,22680,55347,321,Low,8773,10505,588887,75,0.29,6310,81,Male
1003,41,31549,27601,55337,4,Single,77434,27513,32731,71599,639,Medium,9608,36392,119912,56,0.39,5094,21,Male
1004,30,45739,103332,181557,1,Married,83295,31535,39415,61216,794,High,17700,15414,452168,59,0.39,9412,89,Male
1005,42,127051,133254,88557,1,Married,88604,28287,14356,69098,702,High,12491,7391,650697,73,0.23,4083,59,Male
1006,20,35116,129004,192460,3,Married,3669,8532,45860,52350,502,High,2091,24311,140229,56,0.1,8854,89,Male
1007,56,40045,38000,15372,1,Married,79918,12891,27013,65228,645,Low,18060,34677,309123,84,0.23,5847,51,Female
1008,40,55709,140439,105050,1,Married,15436,33501,8244,70040,314,Low,2124,35442,368896,76,0.31,1061,84,Male
1009,45,177977,129277,98938,5,Married,84310,1496,28571,97891,329,High,11482,3324,246917,51,0.31,7822,20,Female
1010,55,223675,40383,76333,4,Single,36030,15154,41793,12631,328,Medium,2113,22217,443319,58,0.25,9625,7,Female
1011,42,249167,50910,21283,5,Single,4638,11146,16892,81861,459,Low,2972,2602,163301,39,0.47,5621,65,Male
1012,20,239222,34281,45857,3,Married,68402,5450,46462,23118,571,Low,12140,22181,23836,17,0.29,6048,97,Male
1013,59,209518,123838,56772,5,Married,57000,37403,18877,46774,719,Medium,8767,154,698091,46,0.16,4207,75,Female
1014,34,203500,14841,195742,2,Married,9251,18116,27754,60513,788,Medium,5714,27423,160130,94,0.18,6641,17,Male
1015,40,288591,107204,100856,4,Single,8948,43995,25588,97347,475,Low,8661,30534,965503,17,0.14,9523,80,Male
1016,28,25499,70155,167333,1,Married,52647,46791,46770,56141,530,Medium,8143,12057,320108,72,0.21,2593,14,Female
1017,28,59041,66313,193226,5,Single,88414,27289,28638,69659,617,Medium,9947,44601,47447,20,0.22,1324,2,Female
1018,29,152371,121688,11107,5,Married,65723,23109,5785,11292,766,Medium,12960,43339,266665,67,0.23,4876,84,Male
1019,45,156066,142994,40561,1,Single,97806,39071,5227,61265,739,Medium,4836,20887,44168,43,0.43,8250,82,Female
1020,54,246486,41976,171340,1,Single,86498,43439,9947,45689,355,Medium,13164,1527,623440,48,0.41,6466,58,Male
1021,44,232235,114405,167680,3,Married,95447,24415,12477,28883,630,High,15588,30389,973546,25,0.3,5556,54,Male
1022,45,277831,63744,18138,5,Single,57245,17803,22211,21167,572,Low,8381,33393,618042,80,0.28,2552,31,Male
1023,30,136220,12473,173765,5,Single,19098,10181,18894,77416,320,High,1683,17069,946469,13,0.25,4550,10,Female
1024,57,241421,149180,129143,2,Single,7408,32716,33387,71,464,High,2975,9657,19497,55,0.11,377,81,Female
1025,21,284140,38715,157320,2,Single,82215,4710,15217,32234,791,High,1303,16348,509687,31,0.47,4652,52,Female
1026,26,271071,47317,23632,5,Married,69069,41447,44024,5516,717,Low,13189,31999,774013,80,0.22,6446,28,Female
1027,37,23089,75516,52547,2,Single,69676,28395,16556,78055,566,Low,19336,27039,5987,22,0.44,9421,66,Female
1028,46,115965,64604,17100,5,Single,63982,13500,16568,45037,637,Low,8909,28047,758956,91,0.4,5983,3,Male
1029,53,101268,14889,52930,4,Single,92154,34209,31914,8234,487,High,5004,21593,950560,51,0.15,752,91,Male
1030,46,221798,83748,58025,3,Married,86190,35158,30704,4360,774,Low,10452,30661,575379,43,0.23,1433,8,Male
1031,36,257103,41971,83944,2,Married,52203,1384,27466,81965,507,High,8397,12428,46241,22,0.29,7070,56,Male
1032,43,264754,60551,186912,5,Single,54617,18540,13482,90094,373,Medium,18414,17253,485954,38,0.2,3195,37,Female
1033,44,185637,144273,155441,2,Married,96311,45904,24932,93753,693,Low,6826,3077,216403,56,0.26,7838,6,Male
1034,26,109242,118957,154532,3,Married,80212,4396,12688,40160,789,Medium,10386,28389,115010,78,0.21,4411,64,Female
1035,25,173956,99882,96641,4,Married,6005,1391,5059,83595,325,High,8719,26507,289093,20,0.35,1536,34,Male
1036,43,299343,47958,101920,1,Married,71406,16652,43199,11544,836,Low,12551,904,781020,72,0.24,7341,46,Female
1037,52,80038,15681,137533,1,Married,69440,20301,33777,6381,814,Low,17099,13651,162982,60,0.24,5337,33,Female
1038,48,77786,111982,47362,2,Married,48235,9716,24054,23128,556,Medium,9425,26426,269994,69,0.21,6837,62,Male
1039,41,256042,56870,33610,5,Married,11973,15568,8339,94095,579,High,12112,34790,232158,56,0.42,1722,8,Male
1040,45,229087,138396,109334,3,Single,46976,8669,24173,6834,332,High,2718,1242,209062,13,0.36,8797,89,Male
1041,47,185250,77203,157067,4,Single,67797,4271,37582,94075,593,Low,1492,43586,602196,16,0.39,4136,71,Male
1042,40,282678,60061,12717,4,Single,58866,49390,41422,52175,607,Low,12474,2711,651378,96,0.26,7218,18,Female
1043,26,209826,68235,69022,4,Married,17804,15228,32068,84710,590,Low,19398,1294,341888,40,0.44,4439,25,Male
1044,36,66233,47890,189740,1,Single,88613,14256,43316,60514,603,Low,9029,43745,557920,90,0.27,7132,45,Male
1045,39,217780,100073,56645,3,Married,61936,25185,26486,29398,342,Low,13516,45118,130097,83,0.17,658,55,Female
1046,39,244522,71401,34550,1,Married,47276,23386,35641,22727,779,High,9536,38705,790985,95,0.3,9652,9,Male
1047,41,126311,21217,139648,2,Single,24680,24152,24046,99316,382,Low,6886,41823,106359,39,0.28,6705,42,Male
1048,47,54409,58351,45868,4,Single,60967,22267,21585,80308,503,Medium,15412,1556,720701,38,0.14,9549,29,Male
1049,59,266231,43741,103039,3,Single,16862,12779,12087,86509,437,Low,9456,27136,300249,90,0.37,859,39,Male
1050,26,49709,11408,182452,4,Single,87438,14434,46430,52659,382,Low,19056,17120,897282,52,0.42,2721,99,Male
1051,20,129321,52903,141800,1,Married,39553,29000,45711,7530,450,High,9620,47229,919501,94,0.24,4995,54,Female
1052,51,20363,117042,37800,1,Single,8884,27973,41124,75733,618,High,15780,49930,564871,31,0.4,5878,57,Male
1053,32,292502,142290,15886,1,Single,68574,45500,33330,31509,546,High,9645,38293,117551,57,0.33,3013,30,Male
1054,49,65689,132189,183308,4,Married,60313,37861,48316,29409,336,Medium,16453,45675,826737,57,0.21,731,71,Male
1055,42,284080,119268,50805,3,Married,32961,6438,41741,84095,567,High,9613,40293,359519,66,0.24,2405,46,Male
1056,38,111074,40105,37532,3,Married,31562,12729,18020,45598,414,Low,7633,12375,409256,31,0.48,8584,76,Male
1057,51,195037,79634,117765,2,Married,26065,29466,48543,98132,380,High,13973,30064,589731,36,0.19,691,36,Female
1058,49,228606,127426,33688,4,Married,32084,26407,9471,59130,826,Medium,16483,4784,710106,96,0.16,2385,93,Male
1059,48,20882,148691,147135,2,Single,51038,29562,32122,44089,635,Low,17965,40803,898872,72,0.13,7070,56,Female
1060,48,274822,28226,28089,2,Single,77337,22558,8123,51524,383,Low,3662,31039,53472,13,0.45,2901,78,Female
1061,49,145865,35322,192014,2,Married,20957,25730,16333,55954,453,Medium,16966,29593,496980,99,0.37,5187,56,Male
1062,35,143745,127504,187901,2,Single,68116,42711,43771,91572,552,High,5258,6794,831321,90,0.15,3232,98,Male
1063,59,48885,68215,186625,1,Married,92080,27061,8790,38996,801,High,7923,31682,24438,12,0.41,8803,2,Male
1064,38,191128,147632,38585,2,Single,62278,21829,37036,21505,747,High,11558,37500,735053,90,0.35,6970,28,Male
1065,37,211313,104835,195076,3,Single,32454,35101,44289,30132,572,High,2324,33289,720298,49,0.49,1442,87,Female
1066,20,41584,83079,7438,2,Single,53796,37154,40878,32558,806,Medium,15169,5697,264675,92,0.3,6332,44,Male
1067,33,290665,33946,98095,1,Single,11277,12655,29923,57202,431,Medium,1100,2847,44315,91,0.31,2913,86,Male
1068,21,201089,120733,159284,5,Single,98524,20965,6601,24116,624,High,17799,4111,332123,37,0.2,1589,72,Male
1069,47,49063,17253,186434,5,Married,66411,16316,16788,76769,650,Medium,10575,26991,14676,24,0.18,8350,1,Male
1070,49,90268,89311,153055,5,Single,77190,8359,26307,87064,382,Low,14442,22778,784239,60,0.39,1072,14,Male
1071,57,276306,42813,19026,4,Single,60069,14172,32129,9250,425,High,16230,13081,283322,35,0.25,7632,95,Male
1072,23,146218,58365,125168,3,Single,66732,3542,17712,25547,513,Low,2043,45415,751592,44,0.39,2709,17,Female
1073,20,244126,77593,55998,1,Single,51861,15529,27303,59734,761,Low,19130,8422,492917,89,0.41,4319,28,Female
1074,27,190635,48485,191816,5,Married,49487,8054,21004,73360,404,Low,15627,30537,778652,24,0.46,2240,39,Male
1075,48,190824,121504,62013,1,Married,41184,39682,25162,5455,670,High,5443,40887,144365,14,0.27,5167,2,Male
1076,58,246305,26101,56039,1,Married,23398,40281,46281,48560,362,High,10480,39517,966437,55,0.14,104,96,Male
1077,22,96411,18831,185903,4,Single,79906,8269,33237,84424,768,High,5170,11656,968097,33,0.11,961,57,Female
1078,51,129876,61897,170675,5,Married,28517,11090,15489,25474,325,Medium,5148,27140,461632,11,0.22,280,70,Male
1079,29,218153,15004,111446,2,Married,94395,1108,21563,42773,300,High,1037,518,187283,68,0.47,4116,93,Female
1080,29,180212,55924,103452,1,Married,66783,21140,25349,1502,393,Low,9957,41443,299289,45,0.4,3556,90,Male
1081,38,160399,47170,149177,5,Married,24564,1224,33143,31117,751,High,13069,10304,197874,54,0.32,2688,37,Male
1082,53,43331,53555,72182,1,Single,7111,12876,20685,7042,311,Medium,11656,10458,981530,85,0.2,1439,28,Male
1083,52,43004,128115,57147,4,Single,20973,15097,31609,30501,597,High,5806,36619,193174,46,0.39,173,30,Male
1084,42,258441,114216,80400,4,Single,310,8756,46697,90454,719,Medium,5843,46287,446662,66,0.4,8359,64,Female
1085,47,209167,75930,51434,2,Single,76296,2859,41487,20244,466,Low,14780,39623,264981,94,0.19,3216,42,Female
1086,51,109044,46365,31515,4,Married,17988,24877,16117,24242,553,Low,1115,44824,894382,21,0.38,564,26,Male
1087,26,291189,72188,63001,5,Single,22043,14628,28041,56671,593,Low,17662,37772,97764,44,0.15,2667,26,Male
1088,48,38667,108633,194469,4,Single,53134,12581,31009,84780,443,Low,17837,25609,774370,31,0.14,9554,92,Female
1089,27,94205,73471,197487,2,Single,90480,8300,49602,99552,508,Low,14360,8957,861166,81,0.12,9063,68,Female
1090,20,47302,67287,153032,3,Married,55326,2412,24678,56235,525,Low,17684,16039,156867,36,0.42,3659,2,Female
1091,22,182007,142717,114591,1,Married,89937,35415,41623,30766,757,Medium,9908,36128,791260,16,0.21,6791,28,Female
1092,43,92534,69076,50778,1,Married,17381,27301,18369,58552,583,Low,7042,13218,838500,12,0.34,9322,12,Male
1093,42,245414,126475,167013,5,Single,33264,13805,40519,5010,785,High,6066,22436,409827,13,0.16,3806,96,Female
